stim_name,window_start_s,window_end_s,window_center_s,istc_mean_max_unique_per_sec,tap_count_mean_max_per_sec,max_unique_participants_per_100ms_bin,max_tap_count_per_100ms_bin,n_participants,wtc_code,manifest_wtc_code,beta_list,beta_perf,beta_score
track1,37.25,38.25,37.75,4.0,4.0,4,4,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,37.5,38.5,38.0,4.0,4.0,4,4,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,37.75,38.75,38.25,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,38.0,39.0,38.5,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,38.25,39.25,38.75,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,38.5,39.5,39.0,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,38.75,39.75,39.25,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,39.0,40.0,39.5,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,39.25,40.25,39.75,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,39.5,40.5,40.0,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,39.75,40.75,40.25,4.0,4.0,4,4,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,40.0,41.0,40.5,4.0,4.0,4,4,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,40.25,41.25,40.75,4.0,4.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,40.5,41.5,41.0,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,40.75,41.75,41.25,6.0,6.0,6,6,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,41.0,42.0,41.5,6.0,6.0,6,6,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,41.25,42.25,41.75,6.0,6.0,6,6,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,41.5,42.5,42.0,6.0,6.0,6,6,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,41.75,42.75,42.25,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,42.0,43.0,42.5,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,42.25,43.25,42.75,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,42.5,43.5,43.0,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,42.75,43.75,43.25,6.0,6.0,6,6,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,43.0,44.0,43.5,6.0,6.0,6,6,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,43.25,44.25,43.75,6.0,6.0,6,6,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,43.5,44.5,44.0,6.0,6.0,6,6,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,43.75,44.75,44.25,6.0,6.0,6,6,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,44.0,45.0,44.5,6.0,6.0,6,6,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,44.25,45.25,44.75,6.0,6.0,6,6,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,44.5,45.5,45.0,4.0,4.0,4,4,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,44.75,45.75,45.25,4.0,4.0,4,4,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,45.0,46.0,45.5,4.0,4.0,4,4,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,45.25,46.25,45.75,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,45.5,46.5,46.0,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,45.75,46.75,46.25,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,46.0,47.0,46.5,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,46.25,47.25,46.75,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,46.5,47.5,47.0,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,46.75,47.75,47.25,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,47.0,48.0,47.5,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,47.25,48.25,47.75,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,47.5,48.5,48.0,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,47.75,48.75,48.25,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,48.0,49.0,48.5,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,48.25,49.25,48.75,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,48.5,49.5,49.0,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,48.75,49.75,49.25,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,49.0,50.0,49.5,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,49.25,50.25,49.75,5.0,5.0,5,5,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,49.5,50.5,50.0,4.0,4.0,4,4,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,49.75,50.75,50.25,4.0,4.0,4,4,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,50.0,51.0,50.5,4.0,4.0,4,4,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,50.25,51.25,50.75,4.0,4.0,4,4,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,50.5,51.5,51.0,4.0,4.0,4,4,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,50.75,51.75,51.25,4.0,4.0,4,4,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,51.0,52.0,51.5,4.0,4.0,4,4,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,51.25,52.25,51.75,4.0,4.0,4,4,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,51.5,52.5,52.0,4.0,4.0,4,4,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,51.75,52.75,52.25,4.0,4.0,4,4,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,52.0,53.0,52.5,4.0,4.0,4,4,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,52.25,53.25,52.75,4.0,4.0,4,4,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,52.5,53.5,53.0,4.0,4.0,4,4,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,52.75,53.75,53.25,4.0,4.0,4,4,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,53.0,54.0,53.5,4.0,4.0,4,4,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,53.25,54.25,53.75,2.0,2.0,2,2,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track1,53.5,54.5,54.0,2.0,2.0,2,2,11,wtc1p15,wtc1p15,2,-0.2186,-0.2511
track10,0.0,1.0,0.5,0.0,0.0,0,0,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,0.25,1.25,0.75,0.0,0.0,0,0,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,0.5,1.5,1.0,0.0,0.0,0,0,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,0.75,1.75,1.25,0.0,0.0,0,0,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,1.0,2.0,1.5,0.0,0.0,0,0,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,1.25,2.25,1.75,0.0,0.0,0,0,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,1.5,2.5,2.0,2.0,2.0,2,2,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,1.75,2.75,2.25,2.0,2.0,2,2,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,2.0,3.0,2.5,4.0,4.0,4,4,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,2.25,3.25,2.75,4.0,4.0,4,4,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,2.5,3.5,3.0,5.0,5.0,5,5,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,2.75,3.75,3.25,5.0,5.0,5,5,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,3.0,4.0,3.5,5.0,5.0,5,5,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,3.25,4.25,3.75,5.0,5.0,5,5,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,3.5,4.5,4.0,5.0,5.0,5,5,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,3.75,4.75,4.25,5.0,5.0,5,5,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,4.0,5.0,4.5,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,4.25,5.25,4.75,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,4.5,5.5,5.0,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,4.75,5.75,5.25,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,5.0,6.0,5.5,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,5.25,6.25,5.75,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,5.5,6.5,6.0,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,5.75,6.75,6.25,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,6.0,7.0,6.5,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,6.25,7.25,6.75,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,6.5,7.5,7.0,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,6.75,7.75,7.25,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,7.0,8.0,7.5,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,7.25,8.25,7.75,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,7.5,8.5,8.0,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,7.75,8.75,8.25,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,8.0,9.0,8.5,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,8.25,9.25,8.75,9.0,9.0,9,9,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,8.5,9.5,9.0,9.0,9.0,9,9,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,8.75,9.75,9.25,9.0,9.0,9,9,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,9.0,10.0,9.5,9.0,9.0,9,9,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,9.25,10.25,9.75,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,9.5,10.5,10.0,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,9.75,10.75,10.25,9.0,9.0,9,9,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,10.0,11.0,10.5,9.0,9.0,9,9,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,10.25,11.25,10.75,9.0,9.0,9,9,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,10.5,11.5,11.0,9.0,9.0,9,9,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,10.75,11.75,11.25,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,11.0,12.0,11.5,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,11.25,12.25,11.75,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,11.5,12.5,12.0,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,11.75,12.75,12.25,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,12.0,13.0,12.5,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,12.25,13.25,12.75,5.0,5.0,5,5,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,12.5,13.5,13.0,5.0,5.0,5,5,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,12.75,13.75,13.25,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,13.0,14.0,13.5,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,13.25,14.25,13.75,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,13.5,14.5,14.0,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,13.75,14.75,14.25,5.0,5.0,5,5,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,14.0,15.0,14.5,5.0,5.0,5,5,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,14.25,15.25,14.75,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,14.5,15.5,15.0,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,14.75,15.75,15.25,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,15.0,16.0,15.5,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,15.25,16.25,15.75,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,15.5,16.5,16.0,6.0,6.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,15.75,16.75,16.25,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,16.0,17.0,16.5,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,16.25,17.25,16.75,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,16.5,17.5,17.0,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,16.75,17.75,17.25,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,17.0,18.0,17.5,6.0,6.0,9,9,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,17.25,18.25,17.75,9.0,9.0,9,9,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,17.5,18.5,18.0,9.0,9.0,9,9,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,17.75,18.75,18.25,9.0,9.0,9,9,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,18.0,19.0,18.5,9.0,9.0,9,9,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,18.25,19.25,18.75,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,18.5,19.5,19.0,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,18.75,19.75,19.25,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,19.0,20.0,19.5,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,19.25,20.25,19.75,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,19.5,20.5,20.0,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,19.75,20.75,20.25,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,20.0,21.0,20.5,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,20.25,21.25,20.75,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,20.5,21.5,21.0,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,20.75,21.75,21.25,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,21.0,22.0,21.5,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,21.25,22.25,21.75,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,21.5,22.5,22.0,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,21.75,22.75,22.25,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,22.0,23.0,22.5,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,22.25,23.25,22.75,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,22.5,23.5,23.0,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,22.75,23.75,23.25,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,23.0,24.0,23.5,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,23.25,24.25,23.75,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,23.5,24.5,24.0,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,23.75,24.75,24.25,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,24.0,25.0,24.5,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,24.25,25.25,24.75,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,24.5,25.5,25.0,11.0,11.0,11,11,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,24.75,25.75,25.25,11.0,11.0,11,11,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,25.0,26.0,25.5,11.0,11.0,11,11,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,25.25,26.25,25.75,11.0,11.0,11,11,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,25.5,26.5,26.0,9.0,9.0,9,9,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,25.75,26.75,26.25,9.0,9.0,9,9,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,26.0,27.0,26.5,9.0,9.0,9,9,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,26.25,27.25,26.75,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,26.5,27.5,27.0,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,26.75,27.75,27.25,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,27.0,28.0,27.5,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,27.25,28.25,27.75,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,27.5,28.5,28.0,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,27.75,28.75,28.25,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,28.0,29.0,28.5,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,28.25,29.25,28.75,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,28.5,29.5,29.0,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,28.75,29.75,29.25,10.0,10.0,10,10,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,29.0,30.0,29.5,10.0,10.0,10,10,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,29.25,30.25,29.75,10.0,10.0,10,10,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,29.5,30.5,30.0,10.0,10.0,10,10,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,29.75,30.75,30.25,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,30.0,31.0,30.5,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,30.25,31.25,30.75,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,30.5,31.5,31.0,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,30.75,31.75,31.25,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,31.0,32.0,31.5,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,31.25,32.25,31.75,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,31.5,32.5,32.0,8.0,8.0,10,10,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,31.75,32.75,32.25,10.0,10.0,10,10,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,32.0,33.0,32.5,10.0,10.0,10,10,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,32.25,33.25,32.75,10.0,10.0,10,10,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,32.5,33.5,33.0,10.0,10.0,10,10,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,32.75,33.75,33.25,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,33.0,34.0,33.5,10.0,10.0,10,10,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,33.25,34.25,33.75,10.0,10.0,10,10,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,33.5,34.5,34.0,10.0,10.0,10,10,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,33.75,34.75,34.25,10.0,10.0,10,10,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,34.0,35.0,34.5,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,34.25,35.25,34.75,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,34.5,35.5,35.0,10.0,10.0,10,10,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,34.75,35.75,35.25,10.0,10.0,10,10,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,35.0,36.0,35.5,10.0,10.0,10,10,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,35.25,36.25,35.75,10.0,10.0,10,10,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,35.5,36.5,36.0,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,35.75,36.75,36.25,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,36.0,37.0,36.5,9.0,9.0,9,9,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,36.25,37.25,36.75,9.0,9.0,9,9,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,36.5,37.5,37.0,9.0,9.0,9,9,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,36.75,37.75,37.25,9.0,9.0,9,9,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,37.0,38.0,37.5,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,37.25,38.25,37.75,6.0,6.0,6,6,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,37.5,38.5,38.0,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,37.75,38.75,38.25,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,38.0,39.0,38.5,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,38.25,39.25,38.75,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,38.5,39.5,39.0,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,38.75,39.75,39.25,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,39.0,40.0,39.5,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,39.25,40.25,39.75,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,39.5,40.5,40.0,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,39.75,40.75,40.25,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,40.0,41.0,40.5,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,40.25,41.25,40.75,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,40.5,41.5,41.0,11.0,11.0,11,11,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,40.75,41.75,41.25,11.0,11.0,11,11,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,41.0,42.0,41.5,11.0,11.0,11,11,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,41.25,42.25,41.75,11.0,11.0,11,11,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,41.5,42.5,42.0,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,41.75,42.75,42.25,7.0,7.0,7,7,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,42.0,43.0,42.5,7.0,7.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,42.25,43.25,42.75,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,42.5,43.5,43.0,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,42.75,43.75,43.25,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,43.0,44.0,43.5,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,43.25,44.25,43.75,8.0,8.0,8,8,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,43.5,44.5,44.0,8.0,8.0,11,11,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,43.75,44.75,44.25,11.0,11.0,11,11,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
track10,44.0,45.0,44.5,11.0,11.0,11,11,13,wtc1p03,wtc1p03,3,-1.2481,-1.2469
