target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho
max_unique_participants_per_100ms_bin,spectral_centroid_hz_std,2880,-0.20693474929356093,3.174892610763462e-29,-0.16139980940059342,2.9060944364536482e-18,0.16139980940059342
max_unique_participants_per_100ms_bin,spectral_rolloff_hz_std,2880,-0.1269457538449935,8.067467903243112e-12,-0.1381988781779059,9.399406547781626e-14,0.1381988781779059
max_unique_participants_per_100ms_bin,mtb_ioi_std_s,2809,0.13238208820830039,1.8659677949102603e-12,0.13710439660171309,2.9254366411130793e-13,0.13710439660171309
max_unique_participants_per_100ms_bin,spectral_rolloff_hz_mean,2880,-0.1655609472799543,3.7923760791569783e-19,-0.1282907510568205,4.8333129695818e-12,0.1282907510568205
max_unique_participants_per_100ms_bin,mtb_duration_std_s,2874,0.05189301040683302,0.005391969501836329,0.12664137991039937,9.511842573692253e-12,0.12664137991039937
max_unique_participants_per_100ms_bin,rms_mean,2880,0.13898935756940214,6.777825465615051e-14,0.11633043914462851,3.8127949048126847e-10,0.11633043914462851
max_unique_participants_per_100ms_bin,mir_roughness,2880,0.1248964711613414,1.74283183716008e-11,0.1160977500139147,4.1336653610484965e-10,0.1160977500139147
max_unique_participants_per_100ms_bin,mir_rms,2880,0.1328873249755885,8.058176762254827e-13,0.1125234005733343,1.4019375223579037e-09,0.1125234005733343
max_unique_participants_per_100ms_bin,mir_brightness,2880,-0.1282163768640603,4.972891358328233e-12,-0.07671563210268162,3.767732600759125e-05,0.07671563210268162
max_unique_participants_per_100ms_bin,rms_std,2880,0.05565279097352613,0.002811210393355436,0.07085579133532796,0.000141430084742714,0.07085579133532796
max_unique_participants_per_100ms_bin,onset_strength_mean,2880,0.040262858921440325,0.03072085168215412,0.05889422362414054,0.0015670659903539938,0.05889422362414054
max_unique_participants_per_100ms_bin,zero_crossing_rate_std,2880,-0.0730315834036202,8.751721534436469e-05,-0.055622196057863935,0.0028263771337770204,0.055622196057863935
max_unique_participants_per_100ms_bin,mean_velocity,2874,-0.07592022345942645,4.617859911885335e-05,-0.05104082695155786,0.006202547477668687,0.05104082695155786
max_unique_participants_per_100ms_bin,mean_pitch,2874,-0.06685898468424753,0.00033483202709641395,-0.04600511653558087,0.01364203228954435,0.04600511653558087
max_unique_participants_per_100ms_bin,mtb_pitch_mean,2874,-0.06679468249244834,0.000339297124533016,-0.045699911236195254,0.014278764002020331,0.045699911236195254
max_unique_participants_per_100ms_bin,onset_strength_std,2880,0.028052070414063122,0.13230486959955612,0.04321181817992389,0.020391457997773057,0.04321181817992389
max_unique_participants_per_100ms_bin,mtb_duration_mean_s,2874,-0.010363049186129809,0.5786667778233535,0.0373349512815145,0.04535548395342057,0.0373349512815145
max_unique_participants_per_100ms_bin,mean_note_duration_s,2874,-0.010630233683032678,0.5689138688239498,0.037005588570052574,0.04729209194720404,0.037005588570052574
max_unique_participants_per_100ms_bin,mtb_approx_polyphony,2880,0.011282018420744392,0.545037435975824,0.013589830049292956,0.46598706078974594,0.013589830049292956
max_unique_participants_per_100ms_bin,approx_polyphony,2874,0.006322449914059331,0.7347599606138493,0.009162773825630766,0.6234192476064353,0.009162773825630766
max_unique_participants_per_100ms_bin,zero_crossing_rate_mean,2880,-0.005854703554598415,0.7534734505859721,-0.005095621686531474,0.7845897047766116,0.005095621686531474
optimizer_beat_density_per_s,mean_pitch,2874,0.09379435706410652,4.723727815871384e-07,0.08927224741714826,1.640197025102226e-06,0.08927224741714826
optimizer_beat_density_per_s,mtb_pitch_mean,2874,0.09370804628359833,4.839942294989537e-07,0.089263007577088,1.6442761431025232e-06,0.089263007577088
optimizer_beat_density_per_s,zero_crossing_rate_mean,2880,0.06099867105453481,0.00105601734242128,0.06891964643743209,0.00021440275700231062,0.06891964643743209
optimizer_beat_density_per_s,mean_velocity,2874,0.06419254321222531,0.0005744540261648038,0.06102110843121993,0.0010643113988890872,0.06102110843121993
