emotion_term,target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,spearman_fdr_q,abs_spearman_rho
happy,emotion_rating_mean__happy,simple_lowenergy_Mean,24,-0.17815981167230388,0.4049000461921336,-0.1695652173913043,0.4282952504035892,0.6853392477140128,0.1695652173913043
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_30,24,0.2011008501032757,0.34605388526613473,0.16695652173913042,0.4355381053206145,0.6853392477140128,0.16695652173913042
happy,emotion_rating_mean__happy,spectral_mfcc_Std_2,24,-0.1526238645971028,0.4764807713057062,-0.1652173913043478,0.44040292312830936,0.6853392477140128,0.1652173913043478
happy,emotion_rating_mean__happy,n_participants_x,24,-0.13942002496297973,0.5158607459865225,-0.1643504873553685,0.44283866286581397,0.6853392477140128,0.1643504873553685
happy,emotion_rating_mean__happy,spectral_ddmfcc_Mean_5,24,-0.13714923558902092,0.5227876737847731,-0.16347826086956518,0.4452965670426073,0.6853392477140128,0.16347826086956518
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_40,24,-0.035331599692184135,0.8698103575655409,-0.16347826086956518,0.4452965670426073,0.6853392477140128,0.16347826086956518
happy,emotion_rating_mean__happy,tonal_mode_Std,24,0.030268592567739894,0.8883432202367318,0.16,0.4551697202154259,0.6951041463754953,0.16
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_14,24,0.36093529369338895,0.0831343488864014,0.15826086956521737,0.46014891272810604,0.6973025831341298,0.15826086956521737
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_33,24,0.2730297726216302,0.1967540925034718,0.15652173913043477,0.46515629787569074,0.6995098525306189,0.15652173913043477
happy,emotion_rating_mean__happy,spectral_ddmfcc_Mean_7,24,-0.021085181239688142,0.9220973979111142,-0.15391304347826085,0.4727198668976152,0.703949087457547,0.15391304347826085
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_24,24,0.2221865198004831,0.2967190379881619,0.15304347826086956,0.4752549676743846,0.703949087457547,0.15304347826086956
happy,emotion_rating_mean__happy,spectral_mfcc_Std_13,24,-0.18112101211350692,0.39700738551823356,-0.14869565217391303,0.4880337995507246,0.7159272884175049,0.14869565217391303
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_21,24,0.19986346354995366,0.34909170417905044,0.14782608695652172,0.49061007074296015,0.7159272884175049,0.14782608695652172
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_29,24,0.18423986477139703,0.38878865989820904,0.1443478260869565,0.5009827163280623,0.718279731298024,0.1443478260869565
happy,emotion_rating_mean__happy,spectral_mfcc_Std_11,24,-0.08984693221447893,0.6763074723401814,-0.14260869565217388,0.506209233952854,0.718279731298024,0.14260869565217388
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_35,24,0.09269993670279131,0.666598216618983,-0.1417391304347826,0.5088324543263879,0.718279731298024,0.1417391304347826
happy,emotion_rating_mean__happy,spectral_mfcc_Mean_3,24,-0.13035389977373912,0.543778089596232,-0.1408695652173913,0.5114622818846749,0.718279731298024,0.1408695652173913
happy,emotion_rating_mean__happy,spectral_spread_Std,24,-0.08348767143963189,0.6981281323335704,-0.13999999999999999,0.5140986909290426,0.718279731298024,0.13999999999999999
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_32,24,0.2303044089433371,0.2789580737651686,0.13999999999999999,0.5140986909290426,0.718279731298024,0.13999999999999999
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_26,24,0.11269722338089236,0.6000674518998527,0.13652173913043478,0.5247096194478428,0.7228517135050702,0.13652173913043478
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_31,24,0.22992414650775628,0.2797746911241915,0.13652173913043478,0.5247096194478428,0.7228517135050702,0.13652173913043478
happy,emotion_rating_mean__happy,spectral_ddmfcc_Mean_1,24,0.3668379574897218,0.07785695697512325,0.12608695652173912,0.5571544076689684,0.762218182713797,0.12608695652173912
happy,emotion_rating_mean__happy,spectral_dmfcc_Mean_3,24,-0.05810510290271764,0.7874007576440181,-0.12,0.5764898720889465,0.7778664712433045,0.12
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_18,24,0.11944906705096917,0.5782543430544989,0.12,0.5764898720889465,0.7778664712433045,0.12
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_38,24,0.06387732952450725,0.7668245919321375,-0.11478260869565216,0.5932933336915411,0.7950937873281197,0.11478260869565216
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_34,24,0.14810375867795517,0.48978667144425203,0.11217391304347826,0.6017724532672231,0.799945503012614,0.11217391304347826
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_25,24,0.19387047361054333,0.36402623098173975,0.10956521739130433,0.610301978528463,0.799945503012614,0.10956521739130433
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_15,24,0.19270881867603176,0.36696340687495554,0.10956521739130433,0.610301978528463,0.799945503012614,0.10956521739130433
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_35,24,0.13587836864637923,0.5266836721648792,0.10869565217391304,0.6131561977406331,0.799945503012614,0.10869565217391304
