target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho,fdr_q
max_tap_count_per_100ms_bin,mir_rms,2880,0.1334637557805411,6.408280545973886e-13,0.1139061419057575,8.779526922443703e-10,0.1139061419057575,3.2026724970604495e-09
max_tap_count_per_100ms_bin,mir_brightness,2880,-0.1291070475917855,3.5324320316875344e-12,-0.0781298893713254,2.6989321467953808e-05,0.0781298893713254,7.516380924946275e-05
max_tap_count_per_100ms_bin,rms_std,2880,0.0559795082710475,0.0026538174702373,0.0719694245634382,0.000110806777784,0.0719694245634382,0.00027863063539860193
max_tap_count_per_100ms_bin,onset_strength_mean,2880,0.0410624122096448,0.0275515706687659,0.0584761030021111,0.0016924723855904,0.0584761030021111,0.0035638239664058016
max_tap_count_per_100ms_bin,zero_crossing_rate_std,2880,-0.0728727377724347,9.067864666737168e-05,-0.0558911783324817,0.0026955558077751,0.0558911783324817,0.005370376570875007
max_tap_count_per_100ms_bin,mean_velocity,2874,-0.0759113766067263,4.627315517680071e-05,-0.0505855376459853,0.0066791410810617,0.0505855376459853,0.011532650266633202
max_tap_count_per_100ms_bin,mean_pitch,2874,-0.0672411663533515,0.000309407447899,-0.045969093195788,0.0137158574855358,0.045969093195788,0.021661018833864468
max_tap_count_per_100ms_bin,mtb_pitch_mean,2874,-0.0671658931024465,0.0003142674859794,-0.0456439641917695,0.0143982836929014,0.0456439641917695,0.02246479202687628
max_tap_count_per_100ms_bin,onset_strength_std,2880,0.028193497711413,0.1303645948675375,0.0425846759085334,0.0222906662583339,0.0425846759085334,0.03436477714826476
max_tap_count_per_100ms_bin,mtb_duration_mean_s,2874,-0.0104859449231181,0.5741710244832479,0.038358511458091,0.0397583798465694,0.038358511458091,0.058177516272663696
max_tap_count_per_100ms_bin,mean_note_duration_s,2874,-0.0107542203749841,0.5644148588246158,0.0380238153844877,0.0415203724350834,0.0380238153844877,0.06041447449823933
max_tap_count_per_100ms_bin,mtb_approx_polyphony,2880,0.0106026688059975,0.5695136671610184,0.0135713710323804,0.466593049575215,0.0135713710323804,0.5300333326314942
