target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,spearman_fdr_q,abs_spearman_rho
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_15,24,0.040874975931407,0.8495954615894574,-0.0591304347826086,0.783735252825447,0.98068309430311,0.0591304347826086
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_11,24,-0.0101792922077078,0.9623482186784108,0.0582608695652173,0.7868436161547347,0.98068309430311,0.0582608695652173
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_25,24,-0.0106810477477096,0.960493673019828,-0.0539130434782608,0.8024319710844887,0.98068309430311,0.0539130434782608
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_27,24,-0.0121000363284192,0.9552500362955294,-0.0539130434782608,0.8024319710844887,0.98068309430311,0.0539130434782608
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_31,24,0.0012565432064113,0.9953506410872758,0.0530434782608695,0.8055586374612034,0.98068309430311,0.0530434782608695
istc_mean_max_unique_per_sec,window_t1_s,24,-0.0539299703343457,0.802371136772047,-0.0513043478260869,0.8118206065534153,0.98068309430311,0.0513043478260869
istc_mean_max_unique_per_sec,spectral_mfcc_Std_3,24,0.0185585862082887,0.931409432198356,0.0478260869565217,0.8243778236378612,0.98068309430311,0.0478260869565217
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_15,24,0.0664129111468661,0.7578332775251259,-0.0478260869565217,0.8243778236378612,0.98068309430311,0.0478260869565217
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_35,24,-0.0685538319302723,0.7502650525076691,-0.0478260869565217,0.8243778236378612,0.98068309430311,0.0478260869565217
istc_mean_max_unique_per_sec,duration_s_midi,24,-0.0558852673945291,0.7953514735266763,-0.0469565217391304,0.8275237958648594,0.98068309430311,0.0469565217391304
istc_mean_max_unique_per_sec,spectral_skewness_Mean,24,-0.0555173646854769,0.7966711131455704,-0.0460869565217391,0.8306723439322353,0.98068309430311,0.0460869565217391
istc_mean_max_unique_per_sec,rhythm_attack_time_Std,24,-0.133321404902919,0.5345638810331836,-0.0443478260869565,0.8369769840650598,0.98068309430311,0.0443478260869565
istc_mean_max_unique_per_sec,spectral_mfcc_Mean_11,24,-0.0953920267557632,0.6574839316236128,0.0434782608695652,0.8401329841149333,0.98068309430311,0.0434782608695652
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_16,24,0.1755535739840464,0.4119181731367539,0.0434782608695652,0.8401329841149333,0.98068309430311,0.0434782608695652
istc_mean_max_unique_per_sec,spectral_centroid_Std,24,0.0353103479021247,0.8698880165905891,-0.0426086956521739,0.8432913759776879,0.98068309430311,0.0426086956521739
istc_mean_max_unique_per_sec,rhythm_attack_time_Mean,24,-0.0185346019787236,0.9314978723703108,-0.0426086956521739,0.8432913759776879,0.98068309430311,0.0426086956521739
istc_mean_max_unique_per_sec,spectral_mfcc_Std_8,24,-0.0516825215635459,0.8104579753940888,-0.0391304347826086,0.8559479350713372,0.98068309430311,0.0391304347826086
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_21,24,0.0091112249087115,0.966296536385218,0.0391304347826086,0.8559479350713372,0.98068309430311,0.0391304347826086
istc_mean_max_unique_per_sec,spectral_mfcc_Mean_8,24,-0.045815562218308,0.8316555368286088,-0.0382608695652173,0.8591175903218993,0.98068309430311,0.0382608695652173
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_1,24,-0.0396451526247718,0.8540727497569789,-0.0365217391304347,0.8654631927363388,0.98068309430311,0.0365217391304347
istc_mean_max_unique_per_sec,spectral_brightness_Std,24,0.0321079860239205,0.8816031427966204,-0.0330434782608695,0.8781782520387229,0.9869318965703436,0.0330434782608695
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_30,24,0.0122819032333982,0.9545781030934132,0.0330434782608695,0.8781782520387229,0.9869318965703436,0.0330434782608695
istc_mean_max_unique_per_sec,spectral_rolloff85_Std,24,0.0510264310272388,0.8128223313263652,-0.0321739130434782,0.8813617120284872,0.9869318965703436,0.0321739130434782
istc_mean_max_unique_per_sec,simple_centroid_Mean,24,-0.0189878487661968,0.929826690641132,0.0313043478260869,0.8845469556552951,0.9869318965703436,0.0313043478260869
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_2,24,0.0976887494745113,0.6497453984437487,0.0313043478260869,0.8845469556552951,0.9869318965703436,0.0313043478260869
