target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho
optimizer_peak_density_per_s,mean_velocity,2874,0.03616052128399001,0.0525811084951646,0.044814055622809316,0.016277646670269503,0.044814055622809316
optimizer_peak_density_per_s,mtb_pitch_mean,2874,-0.03782130033092937,0.04261826200768682,-0.039181681135617145,0.03569270656595948,0.039181681135617145
optimizer_peak_density_per_s,mean_pitch,2874,-0.037634173828706645,0.04365443869797449,-0.03900503032818862,0.0365339800626675,0.03900503032818862
optimizer_peak_density_per_s,rms_mean,2880,0.036457147473392584,0.050430199964237636,0.0324500471187076,0.08165644857815661,0.0324500471187076
optimizer_peak_density_per_s,zero_crossing_rate_std,2880,0.036050566513136935,0.05305594070127627,0.03190315646741006,0.08693436130308209,0.03190315646741006
optimizer_peak_density_per_s,mir_rms,2880,0.03208149271628115,0.0851838450384301,0.027780903360251206,0.13608751709142541,0.027780903360251206
optimizer_peak_density_per_s,onset_strength_mean,2880,0.03612219319936569,0.05258525331821332,0.026789120111263175,0.15063592955322647,0.026789120111263175
optimizer_peak_density_per_s,mir_centroid,2880,-0.0007793400828487876,0.9666536486735534,0.02057232929919698,0.26973867466631096,0.02057232929919698
optimizer_peak_density_per_s,spectral_centroid_hz_std,2880,-0.08628631332544504,3.5307559341761805e-06,-0.017692306901180205,0.3425540269828346,0.017692306901180205
optimizer_peak_density_per_s,cv_midi_ioi,2702,0.026931028039588044,0.16166264308863,0.015499890260782958,0.420605200425348,0.015499890260782958
