trial_row,stim_name,alignment_offset_s,usable,n_taps,taps_s,wtc_code,manifest_wtc_code,beta_list,beta_perf,beta_score
231,track10,0.9642708333333329,True,107,"[4.0491, 4.8121, 5.5689, 6.3196, 7.0335, 7.7166, 8.3998, 9.1546, 9.8889, 10.6682, 11.421, 12.188, 12.9203, 13.5953, 14.3153, 15.0619, 15.7962, 16.5264, 17.2587, 18.0012, 18.6946, 19.3819, 20.108, 20.8444, 21.593, 22.3335, 23.1148, 23.8553, 24.5875, 25.3116, 25.9785, 26.6821, 27.4144, 28.1835, 28.8625, 29.5948, 30.2923, 30.9939, 31.7221, 32.4605, 33.16, 33.9271, 34.6716, 35.3691, 36.1382, 36.9339, 37.6866, 38.4905, 39.2494, 40.0389, 40.7221, 41.4257, 42.1846, 42.9516, 43.7085, 44.4591, 45.2221, 46.0321, 46.7337, 47.4128, 48.1962, 48.9898, 49.7712, 50.5055, 51.2725, 52.0355, 52.8169, 53.5655, 54.2835, 55.0832, 55.8053, 56.601, 57.3455, 58.086, 58.8285, 59.5341, 60.2725, 61.0253, 61.7535, 62.4898, 63.2344, 64.0689, 64.7644, 65.5335, 66.2125, 67.045, 67.8919, 68.6753, 69.4403, 70.2175, 70.9539, 71.7332, 72.4962, 73.2428, 74.02, 74.7012, 75.4989, 76.2475, 77.0003, 77.7264, 78.5078, 79.238, 80.0214, 80.7496, 81.625, 82.6191, 83.5764]",wtc1p03,wtc1p03,3,-1.2481,-1.2469
232,track20,1.0476875,True,234,"[3.9289, 4.383, 4.8657, 5.3055, 5.7555, 6.2403, 6.7046, 7.1914, 7.6537, 8.1037, 8.5803, 9.0487, 9.5396, 10.0141, 10.505, 10.9734, 11.4255, 11.9041, 12.3623, 12.8696, 13.3073, 13.7859, 14.2482, 14.7309, 15.1523, 15.6044, 16.0544, 16.5432, 17.0137, 17.5066, 17.8994, 18.4128, 18.8853, 19.3721, 19.7832, 20.3253, 20.8019, 21.2723, 21.6814, 22.1989, 22.655, 23.15, 23.5469, 24.0807, 24.5491, 25.0319, 25.49, 25.9523, 26.4146, 26.8769, 27.3739, 28.2759, 28.7382, 29.2066, 29.6566, 30.0616, 30.5403, 30.9821, 31.4607, 31.8821, 32.3014, 32.7984, 33.3078, 33.8253, 34.3019, 34.803, 35.5312, 36.0446, 36.5314, 36.9998, 37.6932, 41.0907, 41.5284, 41.9907, 42.4428, 42.905, 43.3612, 43.7723, 44.208, 44.6723, 45.1325, 45.6255, 46.0653, 46.5132, 46.9387, 47.3825, 47.8509, 48.3132, 48.7694, 49.2214, 49.6653, 50.1255, 50.5898, 51.5123, 51.995, 52.4348, 52.9073, 53.3348, 53.7582, 54.243, 54.693, 55.1962, 55.6891, 56.133, 56.5687, 57.0125, 57.5055, 57.9534, 58.4239, 58.8719, 59.33, 59.7964, 60.3221, 60.7762, 61.2384, 61.7109, 62.1855, 62.6519, 63.11, 63.6153, 64.0714, 64.5009, 64.9714, 65.4214, 65.8141, 66.303, 66.7632, 67.2459, 67.6857, 68.1398, 68.6348, 69.0991, 69.5737, 70.0789, 70.5248, 71.1037, 71.5741, 72.0425, 72.5253, 73.053, 73.503, 74.0389, 76.5221, 77.4569, 77.9662, 78.4469, 78.8969, 79.3796, 79.7703, 80.2448, 80.7194, 81.1898, 81.6357, 82.1, 82.548, 83.0512, 83.4991, 83.9941, 84.4809, 84.9125, 85.4321, 85.9169, 86.3587, 86.8271, 87.3344, 87.8232, 88.2916, 88.7437, 89.2346, 89.7296, 90.1939, 90.6746, 91.1491, 91.638, 92.1494, 92.5769, 93.0616, 93.5403, 93.9616, 94.4423, 94.8923, 95.3996, 95.8169, 96.1687, 96.6596, 97.1607, 97.5371, 98.0628, 98.5434, 98.9812, 99.423, 99.9119, 100.3578, 100.7934, 101.2762, 101.7405, 102.2212, 102.6487, 103.1253, 103.5466, 104.0089, 104.4262, 104.9109, 105.3937, 105.95, 106.4778, 107.1364, 107.8053, 108.5048, 115.3489, 115.8255, 116.3082, 116.7623, 117.2532, 117.6787, 118.1696, 118.6094, 119.1616, 119.9041, 120.4646, 121.2541, 122.0662, 122.6123, 123.2116, 124.1689, 124.9503, 125.7112, 126.5069, 127.2903, 128.1616, 128.9798, 129.8328, 130.6141, 131.4262]",wtc2p24,wtc2p24,1,-0.44,-0.3163
233,track5,0.9955208333333329,True,142,"[2.7149, 3.437, 4.2347, 5.0058, 6.9777, 7.5115, 8.0433, 8.5649, 9.1561, 9.7533, 10.2995, 10.7822, 11.359, 11.9318, 15.1247, 16.8797, 17.4831, 18.4465, 19.5429, 20.7129, 21.7949, 22.8729, 23.8977, 25.0574, 26.0761, 27.1233, 28.2422, 29.3468, 30.4043, 31.5313, 32.6011, 33.6913, 34.802, 35.9024, 36.9272, 37.9581, 39.0565, 40.1508, 41.2472, 42.3006, 43.4011, 44.4279, 45.5427, 46.5961, 47.6843, 48.8133, 49.9138, 51.1943, 52.2538, 53.3461, 54.4199, 55.5429, 56.5758, 57.709, 58.832, 59.8793, 61.0022, 62.1252, 63.1847, 64.2974, 65.3508, 66.5393, 67.5415, 68.6093, 69.7302, 70.7897, 71.9188, 72.9845, 74.132, 75.1486, 76.2633, 77.3352, 78.4131, 79.5422, 80.6161, 81.6183, 82.7086, 83.7865, 84.887, 85.9649, 87.0224, 88.0758, 89.2438, 90.289, 91.3056, 92.3877, 93.4881, 94.5927, 95.7177, 96.7915, 97.847, 98.8799, 100.0111, 102.7295, 103.3513, 103.922, 104.9508, 106.039, 107.1068, 108.1868, 109.2504, 110.3427, 111.4677, 112.5456, 114.6811, 115.579, 116.2274, 116.7429, 117.2727, 117.8168, 118.3138, 118.9172, 119.4879, 120.5556, 121.1018, 121.6765, 122.2145, 122.7381, 123.2781, 123.8774, 124.4113, 125.477, 126.6183, 127.8108, 128.8663, 130.022, 131.0386, 132.1779, 133.2743, 134.342, 135.4608, 136.5674, 137.6597, 138.8277, 139.9199, 141.0306, 142.2354, 143.3645, 144.6777, 146.0972, 147.5945, 149.4374]",wtc2p01,wtc2p01,1,-0.3205,-0.1693
234,track19,1.03791666666667,True,106,"[2.288, 2.8873, 3.5828, 4.3437, 5.1312, 5.8205, 6.5466, 7.2359, 7.9703, 8.7414, 9.4103, 10.0546, 10.7153, 11.3759, 12.0284, 12.7055, 13.36, 14.0391, 14.6139, 15.3114, 15.968, 16.5509, 17.1891, 17.8723, 18.4696, 19.2203, 19.883, 20.6214, 21.3189, 22.0512, 22.7344, 23.4298, 24.1028, 24.7655, 25.3934, 26.0766, 26.7271, 27.3673, 28.0116, 28.6928, 29.3882, 30.098, 30.7853, 31.4807, 32.1864, 32.8389, 33.4505, 34.0314, 34.6655, 35.3528, 36.0175, 36.6332, 37.2775, 37.8973, 38.4987, 39.0857, 39.8078, 40.4603, 41.1312, 41.7059, 42.3298, 42.9312, 43.5244, 44.14, 44.768, 45.3857, 45.9973, 46.5987, 47.2246, 47.8934, 48.4825, 49.088, 49.7528, 50.4114, 51.0394, 51.6694, 52.2134, 52.8353, 53.4653, 54.0707, 54.6844, 55.3532, 55.9934, 56.648, 57.2657, 57.9244, 58.5196, 59.0882, 59.6691, 60.2337, 60.8494, 61.4691, 62.0234, 62.6432, 63.2528, 63.8828, 64.5455, 65.1959, 65.7973, 66.4069, 67.0062, 67.5932, 68.2069, 68.8266, 69.4648, 70.0641]",wtc1p03,wtc1p03,2,-1.3369,-1.2469
235,track16,1.222125,True,190,"[3.6276, 4.2065, 4.769, 5.3949, 5.9349, 6.524, 7.1008, 7.7186, 8.2749, 8.8538, 9.4449, 10.0524, 10.6558, 11.2961, 11.834, 12.4456, 13.0347, 13.6381, 14.2006, 14.7979, 15.3931, 15.9883, 16.6245, 17.2095, 17.8251, 18.4081, 19.0095, 19.6538, 20.2511, 20.8626, 21.5029, 22.1124, 22.7056, 23.2906, 23.9226, 24.5833, 25.1745, 25.7717, 26.3895, 26.9929, 27.5472, 28.1711, 28.8215, 29.3963, 30.057, 30.7197, 31.2351, 31.7874, 32.2947, 32.8776, 33.4851, 34.0558, 34.6408, 35.2401, 35.8088, 36.4163, 36.9911, 37.574, 38.1631, 38.7215, 39.2738, 39.822, 40.3824, 40.9736, 41.5565, 42.1456, 42.7245, 43.3258, 43.9497, 44.5101, 45.0686, 45.6454, 46.2508, 46.8031, 47.3656, 47.9117, 48.4599, 49.0776, 49.6381, 50.2374, 50.8245, 51.3747, 51.9965, 52.559, 53.0642, 53.6206, 54.087, 54.629, 55.1424, 55.6354, 56.0751, 56.6274, 57.1899, 57.8097, 58.4049, 58.9306, 59.4522, 59.9083, 60.4667, 60.9372, 61.4179, 61.9333, 62.4979, 62.9622, 63.492, 63.9297, 64.4513, 64.9033, 65.3963, 65.8995, 66.4824, 67.0163, 67.5113, 68.037, 68.4911, 69.0167, 69.4422, 69.8922, 70.3013, 70.8331, 71.3404, 71.9151, 72.4081, 72.8867, 73.3674, 73.8911, 74.4372, 74.9547, 75.4599, 75.9222, 76.4254, 76.9061, 77.4092, 77.9492, 78.4647, 78.9454, 79.4506, 79.9374, 80.4406, 80.9581, 81.4326, 81.9726, 82.5065, 83.0158, 83.5292, 83.9711, 84.4681, 84.912, 85.3865, 85.8815, 86.444, 86.937, 87.4667, 87.974, 88.5058, 88.9947, 89.4713, 89.9458, 90.4715, 90.9706, 91.5004, 91.9954, 92.4781, 93.0079, 93.5356, 94.0654, 94.589, 95.1106, 95.5913, 96.117, 96.6181, 97.1642, 97.6858, 98.232, 98.7658, 99.3222, 99.8826, 100.4329, 101.024, 101.5886, 102.1101, 102.6604, 103.2311, 103.7854, 104.352, 104.9042, 105.4442, 105.9801, 106.5079, 107.0172]",wtc1f05,wtc1f05,3,-0.5387,-0.6812
236,track8,1.97,True,227,"[0.7484, 2.3295, 2.8286, 3.3564, 3.8759, 4.3955, 4.9559, 5.4795, 6.0952, 6.6086, 7.1466, 7.703, 8.2716, 8.83, 9.3986, 9.9795, 10.2291, 10.5523, 11.1802, 11.7202, 12.3257, 12.8227, 13.3484, 13.9252, 14.4591, 14.9909, 15.6291, 16.163, 16.7684, 17.3391, 17.9466, 18.5214, 19.1248, 19.7261, 20.2355, 20.7857, 21.342, 21.9475, 22.5366, 23.1298, 23.68, 24.2057, 24.762, 25.3266, 25.8605, 26.4639, 27.098, 27.7014, 28.3048, 28.8611, 29.4277, 30.0005, 30.6284, 31.1848, 31.7595, 32.3384, 32.8641, 33.4225, 33.9543, 34.5577, 35.1959, 35.7707, 36.3516, 36.9407, 37.4766, 38.0289, 38.6159, 39.1661, 39.7225, 40.2543, 40.8495, 41.3998, 41.9643, 42.5391, 43.1384, 43.703, 44.2736, 44.8136, 45.4007, 45.9816, 46.5911, 47.1905, 47.7959, 48.3932, 48.9905, 49.5325, 50.1032, 50.7393, 51.3509, 51.9195, 52.4841, 53.0282, 53.5416, 54.0836, 54.6973, 55.2291, 55.8386, 56.3705, 56.9452, 57.4627, 58.0252, 58.5734, 59.1727, 59.7802, 60.4286, 61.0218, 61.613, 62.1182, 62.7011, 63.2984, 63.9182, 64.4643, 65.0514, 65.6118, 66.1825, 66.7757, 67.4323, 67.9764, 68.543, 69.0482, 69.5759, 70.165, 70.7459, 71.3411, 71.8852, 72.4886, 73.0245, 73.6014, 74.1536, 74.7059, 75.2909, 75.8657, 76.4548, 77.1277, 77.6105, 78.177, 78.7825, 79.3205, 79.8666, 80.4352, 81.0305, 81.5807, 82.133, 82.7098, 83.2907, 83.8634, 84.383, 84.9782, 85.5959, 86.1789, 86.6943, 87.2445, 87.8132, 88.3839, 88.9873, 89.5743, 90.1777, 90.7095, 91.2536, 91.8611, 92.4666, 92.9943, 93.563, 94.105, 94.7514, 95.3752, 95.9786, 96.5534, 97.0955, 97.6682, 98.2593, 98.8095, 99.4191, 100.0389, 100.5973, 101.1311, 101.7039, 102.3093, 102.9086, 103.4875, 104.1032, 104.6595, 105.2609, 105.8418, 106.4105, 106.9484, 107.5355, 108.0755, 108.6277, 109.2434, 109.81, 110.4257, 111.0127, 111.5977, 112.1827, 112.7841, 113.3773, 113.9275, 114.5391, 115.1466, 115.7541, 116.2409, 116.7891, 117.3045, 117.865, 118.4214, 118.9961, 119.6098, 120.1457, 120.7389, 121.3995, 121.9948, 122.5839, 123.1648, 123.6802, 124.253, 124.8318, 125.3861, 126.0018, 126.5909, 127.1841, 127.7711, 128.395, 129.0189, 129.6386, 130.2809, 130.8741]",wtc1f03,wtc1p03,3,-0.6684,-0.6974
237,track21,1.95889583333333,True,243,"[-0.2939, -0.2325, 2.4879, 2.9788, 3.5413, 4.0629, 4.5866, 5.1347, 5.6891, 6.2454, 6.8079, 7.3254, 7.9002, 8.4893, 9.0109, 9.6225, 10.1972, 10.7781, 11.3529, 11.9216, 12.4738, 13.0609, 13.6091, 14.1941, 14.8302, 15.4275, 15.9838, 16.5402, 17.0884, 17.657, 18.2216, 18.7493, 19.3097, 19.8436, 20.3488, 20.9113, 21.4329, 22.0281, 22.6459, 23.2493, 23.8302, 24.3763, 24.9736, 25.5606, 26.1661, 26.7327, 27.3054, 27.8209, 28.3547, 28.95, 29.4961, 30.0177, 30.57, 31.0752, 31.9138, 32.4313, 32.9611, 33.5911, 34.2129, 34.8368, 35.43, 36.0702, 36.6531, 37.2259, 37.8088, 38.4081, 38.9706, 39.5352, 40.0731, 40.6888, 41.2329, 41.8138, 42.362, 42.9756, 43.5361, 44.1456, 44.7327, 45.4077, 46.0029, 46.5879, 47.1013, 47.6393, 48.2672, 48.8604, 49.4372, 50.012, 50.5684, 51.135, 51.6504, 52.2047, 52.7468, 53.3256, 53.9045, 54.5304, 55.1072, 55.7025, 56.2772, 56.8561, 57.4718, 58.02, 58.5906, 59.19, 59.8056, 60.3927, 60.9286, 61.53, 62.115, 62.7122, 63.287, 63.915, 64.5225, 65.0359, 65.6843, 66.2202, 66.8052, 67.4066, 68.0018, 68.6788, 69.2618, 69.8284, 70.4318, 71.0086, 71.5977, 72.1561, 72.692, 73.2606, 73.8334, 74.4204, 75.0238, 75.5843, 76.2041, 76.7604, 77.3372, 77.9488, 78.5195, 79.1291, 79.7243, 80.2622, 80.8268, 81.3668, 81.917, 82.4816, 83.0604, 83.6393, 84.2141, 84.7766, 85.3718, 85.9159, 86.505, 87.0368, 87.6606, 88.2456, 88.7918, 89.3952, 89.9986, 90.6061, 91.2075, 91.7659, 92.3325, 92.9502, 93.5413, 94.1059, 94.6888, 95.2595, 95.8036, 96.3579, 96.9286, 97.5279, 98.0516, 98.6243, 99.1847, 99.7493, 100.3118, 100.8681, 101.4266, 101.9891, 102.57, 103.1366, 103.7113, 104.2963, 104.867, 105.4234, 105.9859, 106.5361, 107.0781, 107.5875, 108.1009, 108.6, 109.1052, 109.6513, 110.2118, 110.7375, 111.2816, 111.8154, 112.3493, 112.9179, 113.5193, 114.0961, 114.587, 115.1638, 115.7181, 116.295, 116.8063, 117.3688, 117.8168, 118.2688, 118.9152, 119.4184, 120.0054, 120.4841, 121.1141, 121.652, 122.2881, 122.8466, 123.3988, 123.9429, 124.4972, 125.0822, 125.6631, 126.2297, 126.7943, 127.3609, 127.8722, 128.4859, 129.0566, 129.6293, 130.1672, 130.7195, 131.2186, 131.6931, 132.2188, 132.722, 133.3009, 133.845, 134.3829, 134.9495, 135.4916, 136.0234, 136.5347, 137.1156, 137.6475, 138.2018, 138.8972]",wtc1f05,wtc1f05,3,-0.539,-0.6812
238,track4,1.97366666666667,True,212,"[1.2111, 2.7022, 3.2095, 3.7311, 4.2895, 4.8295, 5.3961, 6.022, 6.7604, 7.3782, 7.9754, 8.5134, 9.1127, 9.6486, 10.1845, 10.7552, 11.3279, 11.9436, 12.5122, 13.1054, 14.2938, 14.7868, 15.0732, 15.2818, 15.875, 16.3107, 16.7607, 17.3088, 17.812, 18.4154, 18.935, 19.43, 19.9372, 20.4568, 21.0091, 21.4529, 22.0134, 22.5145, 23.0832, 23.6641, 24.2163, 24.787, 25.2554, 25.7259, 26.135, 26.6136, 27.125, 27.6486, 28.1784, 28.7613, 29.2645, 30.3138, 30.817, 31.4368, 31.9502, 32.5045, 32.8972, 33.3207, 34.9775, 35.5482, 36.0677, 36.6322, 37.0679, 37.6038, 38.0477, 38.7104, 39.0868, 39.5757, 40.2507, 40.7518, 41.2038, 41.7622, 42.2797, 42.8279, 43.3516, 43.865, 44.5338, 45.0636, 45.6588, 46.2091, 46.7184, 47.2257, 47.7186, 48.3016, 48.8579, 49.3345, 49.8234, 50.3879, 51.0118, 51.5702, 52.0632, 52.5827, 53.0736, 53.6504, 54.1291, 54.7222, 55.3563, 55.9188, 56.4588, 56.9702, 57.4897, 58.0154, 58.582, 59.0607, 59.7213, 60.2184, 60.7052, 61.2268, 61.6932, 62.2045, 62.7404, 63.3111, 63.8041, 64.3645, 64.9761, 65.4384, 66.0111, 66.5143, 66.9827, 67.4368, 67.9297, 68.4718, 69.067, 69.5722, 70.1245, 70.6195, 71.1166, 71.6422, 72.2047, 72.7407, 73.1907, 73.7041, 74.1868, 74.7841, 75.3159, 75.8682, 76.3652, 76.8909, 77.4595, 78.1795, 78.6561, 79.2207, 79.73, 80.2577, 80.7997, 81.3704, 81.9247, 82.4832, 83.0395, 83.5427, 84.0602, 84.5777, 85.1075, 85.6168, 86.1486, 86.6845, 87.2429, 87.7727, 88.3127, 88.8179, 89.3682, 89.9286, 90.4809, 91.0004, 91.5916, 92.1909, 92.7963, 93.3854, 93.815, 94.357, 94.8725, 95.4186, 95.9525, 96.5191, 97.0795, 97.6318, 98.1493, 98.7097, 99.1454, 99.6322, 100.2418, 100.7491, 101.3463, 101.8822, 102.4529, 103.04, 103.5595, 104.1793, 104.7111, 105.2061, 105.7788, 106.3004, 106.5275, 106.8916, 107.4704, 108.0227, 108.5647, 109.1457, 109.5384, 110.0579, 110.7125, 111.2791, 111.9438, 112.582, 113.0872, 113.6334, 114.2797, 114.7788, 115.912, 116.4582, 117.0513, 117.5545]",wtc2f06,wtc2f06,1,-0.9994,-0.9258
239,track3,1.98908333333333,True,223,"[2.5661, 3.1246, 3.6911, 4.2557, 4.81, 5.2743, 5.8307, 6.4198, 6.9782, 7.5448, 8.1073, 8.7639, 9.3652, 9.9421, 10.5148, 11.0957, 11.6807, 12.2514, 12.7771, 13.27, 13.81, 14.3521, 14.888, 15.473, 15.9659, 16.4957, 17.0357, 17.6432, 18.1668, 18.6986, 19.253, 19.8216, 20.3841, 20.9405, 21.4518, 21.9898, 22.585, 23.125, 23.7039, 24.2336, 24.7798, 25.2789, 25.8311, 26.3282, 26.8764, 27.4634, 28.0259, 28.525, 29.0384, 29.5907, 30.1266, 30.6666, 31.1984, 31.7077, 32.2355, 32.7693, 33.3175, 33.9107, 34.463, 35.0132, 35.545, 36.0748, 36.5718, 37.0893, 37.615, 38.1632, 38.6889, 39.2248, 39.7791, 40.36, 40.9757, 41.5259, 42.0557, 42.473, 43.0089, 43.5284, 44.0725, 44.6248, 45.175, 45.7559, 46.2918, 46.8502, 47.3698, 47.8505, 48.3843, 48.9755, 49.5114, 50.0411, 50.5975, 51.1232, 51.6693, 52.2073, 52.7248, 53.2586, 53.8089, 54.3509, 54.9216, 55.4391, 55.9811, 56.5211, 57.0489, 57.6114, 58.1289, 58.6996, 59.2334, 59.8143, 60.3809, 60.9209, 61.4752, 62.048, 62.6186, 63.2302, 63.8316, 64.3921, 64.93, 65.4496, 65.9732, 66.503, 67.0102, 67.5482, 68.0902, 68.5914, 69.1396, 69.6284, 70.1214, 70.7166, 71.2546, 71.815, 72.4061, 72.9298, 73.4943, 74.0302, 74.5968, 75.1266, 75.6605, 76.2107, 76.7548, 77.305, 77.8511, 78.4136, 78.9557, 79.5325, 80.0868, 80.6268, 81.2016, 81.758, 82.3246, 82.8768, 83.4455, 83.965, 84.4927, 85.0266, 85.5768, 86.0882, 86.6711, 87.16, 87.6836, 88.2482, 88.8414, 89.3446, 89.8498, 90.4286, 90.9564, 91.4596, 92.0118, 92.5682, 93.1266, 93.6318, 94.1248, 94.63, 95.1741, 95.7346, 96.25, 96.7798, 97.2891, 97.8311, 98.3711, 98.905, 99.4573, 99.9891, 100.5311, 101.0711, 101.6602, 102.188, 102.728, 103.2741, 103.81, 104.3071, 104.8123, 105.3073, 105.8207, 106.3975, 106.8966, 107.4243, 107.948, 108.4736, 108.9461, 109.4718, 110.0221, 110.5089, 111.0346, 111.5643, 111.7546, 112.1411, 112.6505, 113.1557, 113.6875, 114.1927, 114.5773, 114.9884, 115.555, 115.9355, 116.1707, 116.6248, 117.1443, 117.6884, 118.1916, 118.7111, 119.2327, 120.2268, 120.7505, 121.223, 121.7548]",wtc2f06,wtc2f06,1,-1.0934,-0.9258
240,track22,2.03095833333333,True,144,"[3.7843, 4.6127, 5.1936, 6.0036, 6.7031, 7.2759, 7.82, 8.3743, 8.9347, 9.5463, 10.1231, 10.6918, 11.2502, 11.8147, 12.322, 12.9254, 13.5329, 14.0852, 14.615, 15.1529, 15.6827, 16.239, 16.8465, 17.4909, 18.0779, 18.6711, 19.3011, 19.8922, 20.4711, 21.0643, 21.6738, 22.2547, 22.8643, 23.4452, 24.0977, 24.652, 25.3065, 25.9897, 26.6136, 27.217, 27.9002, 28.5711, 29.3197, 29.9947, 30.6206, 31.1688, 31.7845, 32.4759, 33.0138, 33.5968, 34.2084, 34.8322, 35.4602, 36.039, 36.7386, 37.4013, 37.9986, 38.6306, 39.2627, 39.9029, 40.5268, 41.1506, 41.7868, 42.3861, 42.9997, 43.6113, 44.2188, 44.8447, 45.4809, 46.0577, 46.6918, 47.2256, 47.8618, 48.5409, 49.1729, 49.7722, 50.3511, 50.9259, 51.5497, 52.1184, 52.7565, 53.3559, 53.9634, 54.1577, 54.5729, 55.1886, 55.6795, 56.3279, 56.9252, 57.5347, 58.1586, 58.6986, 59.3061, 59.9975, 60.6254, 61.1613, 61.8097, 62.3681, 62.9756, 63.5647, 64.1947, 64.7797, 65.4118, 66.0377, 66.6554, 67.2302, 67.8847, 68.5127, 69.1795, 69.789, 70.4538, 71.0818, 71.7097, 72.3459, 72.892, 73.5793, 74.1868, 74.8147, 75.414, 76.0543, 76.67, 77.2734, 77.9075, 78.5231, 79.1634, 79.7709, 80.3211, 80.9634, 81.5913, 82.2172, 82.8575, 83.4915, 84.142, 84.7454, 85.3795, 86.12, 86.8072, 87.4536, 88.2063, 88.9468, 89.7486, 90.5811, 91.385, 92.1377]",wtc2f07,wtc2f07,2,-0.8852,-0.9718
241,track17,1.99295833333333,True,141,"[4.0636, 5.4566, 6.2155, 7.1134, 7.9664, 8.7743, 9.615, 10.4639, 11.3393, 12.1902, 13.078, 13.9145, 14.8043, 15.5673, 16.363, 17.2568, 18.0668, 18.8605, 19.5477, 20.3393, 21.1248, 21.943, 22.7448, 23.4975, 24.2993, 25.1461, 25.9173, 26.5984, 27.3593, 28.1755, 28.9527, 29.6502, 30.3641, 31.1127, 31.9493, 32.7164, 33.5202, 35.0052, 35.8336, 36.5475, 37.337, 38.0898, 38.8323, 39.6136, 40.3725, 41.1211, 41.8411, 42.6286, 43.3936, 44.1075, 44.807, 45.5311, 46.3861, 47.1736, 47.9182, 48.6382, 49.44, 50.2725, 51.0211, 51.7739, 52.5573, 53.312, 54.0975, 54.885, 55.65, 56.3966, 57.1534, 57.8611, 58.6405, 59.4198, 60.0886, 60.8495, 61.5368, 62.2364, 63.0709, 63.8543, 64.5355, 65.2309, 65.9816, 66.6811, 67.3643, 68.0516, 68.7695, 69.3832, 70.0459, 70.7168, 71.5657, 72.3532, 73.1325, 74.0141, 74.7116, 75.4173, 76.2252, 76.9677, 77.6734, 78.377, 79.097, 79.8109, 80.5268, 81.3061, 82.0814, 82.8955, 83.685, 84.3886, 85.0943, 85.8143, 86.6345, 87.375, 88.1073, 88.7966, 89.4982, 90.2489, 91.0098, 91.7482, 92.4968, 93.268, 93.9736, 94.8532, 95.5568, 96.3177, 97.0295, 97.6309, 98.13, 98.7518, 99.5618, 100.3289, 101.0611, 101.7259, 102.5052, 103.258, 103.9902, 104.747, 105.5489, 106.3814, 107.3816, 108.6007, 109.648, 110.6359, 111.5932, 114.2625, 115.2361]",wtc2f07,wtc2f07,2,-0.7004,-0.9718
242,track23,0.974604166666667,True,114,"[2.4229, 3.0079, 3.5622, 4.1022, 4.677, 5.1945, 5.9615, 6.6181, 7.3156, 8.007, 8.6043, 9.2322, 9.9461, 10.5904, 11.247, 11.4086, 11.8934, 12.6072, 13.317, 13.9654, 14.6138, 15.2724, 15.9004, 16.5611, 17.2831, 17.9377, 18.717, 19.2345, 19.8952, 20.6274, 21.2738, 21.9754, 22.6484, 23.352, 24.0331, 24.7265, 25.3709, 26.1174, 26.7311, 27.4081, 28.0034, 28.7029, 29.3227, 30.0222, 30.642, 31.4234, 32.0656, 32.8204, 33.4443, 34.1274, 34.8024, 35.4856, 36.1443, 36.8561, 37.6006, 38.2695, 38.9629, 39.6093, 40.319, 40.9327, 41.6118, 42.3011, 43.0027, 43.6859, 44.324, 45.0072, 45.6127, 46.2161, 46.8359, 47.4536, 48.1409, 48.7934, 49.4172, 50.0656, 50.7529, 51.4074, 52.1786, 52.8863, 53.4897, 54.0277, 54.627, 55.214, 55.7827, 56.3984, 56.9772, 57.5397, 58.1472, 58.767, 59.4502, 60.1354, 60.7327, 61.3218, 61.9374, 62.6329, 63.1974, 63.8704, 64.4861, 65.1018, 65.7624, 66.3618, 66.4497, 67.0634, 67.679, 68.2722, 68.847, 69.4749, 70.0845, 70.6552, 71.2443, 71.8784, 72.5104, 73.1465, 73.7663, 74.4474]",wtc1p03,wtc1p03,3,-1.1204,-1.2469
