target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho,fdr_q
max_unique_participants_per_100ms_bin,onset_strength_std,2880,0.0198710289486247,0.286408440526974,0.0327677164426974,0.0787119675389264,0.0327677164426974,0.09896310481835892
max_unique_participants_per_100ms_bin,mtb_pitch_mean,2874,0.0119240544052295,0.5228296866020196,0.0262290679728689,0.1597946257350786,0.0262290679728689,0.18898085874605186
max_unique_participants_per_100ms_bin,mean_pitch,2874,0.0119576360195989,0.5216595685845454,0.0260940367701494,0.1619560502967311,0.0260940367701494,0.1906664410311516
max_unique_participants_per_100ms_bin,mtb_duration_std_s,2874,-0.1369218486122515,1.6822673442790729e-13,-0.0241328911560482,0.1958787611953588,0.0241328911560482,0.22852522139458528
max_unique_participants_per_100ms_bin,mir_brightness,2880,-0.0473264938011154,0.0110812247307585,-0.0206743883297322,0.2673693638314591,0.0206743883297322,0.29977777156860563
max_unique_participants_per_100ms_bin,mean_velocity,2874,0.0197908208564414,0.2888615827957151,0.0126135794583635,0.499076872882769,0.0126135794583635,0.5326930839740142
max_unique_participants_per_100ms_bin,spectral_rolloff_hz_mean,2880,-0.0549945604052574,0.0031544610252752,-0.0075710233264294,0.6846447435051736,0.0075710233264294,0.715012050676774
optimizer_beat_density_per_s,mtb_duration_mean_s,2874,-0.1882356761512311,2.4867203115549683e-24,-0.2796445960261702,8.74989089677037e-53,0.2796445960261702,7.117933734203951e-52
optimizer_beat_density_per_s,mean_note_duration_s,2874,-0.1883955144914941,2.2716492547640966e-24,-0.2796388014066175,8.794358281641947e-53,0.2796388014066175,7.117933734203951e-52
optimizer_beat_density_per_s,n_note_onsets,2880,0.2439715411967358,2.699516839431753e-40,0.2416633880590811,1.5127853626389112e-39,0.2416633880590811,1.1523864968337589e-38
optimizer_beat_density_per_s,note_onset_density_per_s,2880,0.2439715411967358,2.699516839431753e-40,0.2416633880590811,1.5127853626389112e-39,0.2416633880590811,1.1523864968337589e-38
optimizer_beat_density_per_s,mtb_n_note_onsets,2880,0.2440631284542731,2.5201269441374733e-40,0.241403639043558,1.8344816126005334e-39,0.241403639043558,1.3198076046209393e-38
optimizer_beat_density_per_s,mtb_note_onset_density_per_s,2880,0.2440631284542731,2.5201269441374733e-40,0.241403639043558,1.8344816126005334e-39,0.241403639043558,1.3198076046209393e-38
optimizer_beat_density_per_s,mtb_approx_polyphony,2880,-0.2036539366835642,2.440345268065474e-28,-0.2412609476499432,2.0392505307658456e-39,0.2412609476499432,1.427475371536092e-38
optimizer_beat_density_per_s,approx_polyphony,2874,-0.2035863712986179,2.8915507839299607e-28,-0.2404184623290541,4.5521650723279625e-39,0.2404184623290541,3.102659878244585e-38
optimizer_beat_density_per_s,mtb_duration_std_s,2874,-0.1604584369284116,4.949935571223012e-18,-0.2381058353482422,2.4798937874660503e-38,0.2381058353482422,1.646903822958223e-37
optimizer_beat_density_per_s,mtb_active_note_count,2880,0.18892533456161,1.5068493263002064e-24,0.1985671140587407,5.3805301033909655e-27,0.1985671140587407,2.7324652878005096e-26
optimizer_beat_density_per_s,active_note_count,2880,0.1884691480222339,1.952834470681848e-24,0.1980641539355886,7.272484798883028e-27,0.1980641539355886,3.622256851751354e-26
optimizer_beat_density_per_s,mtb_ioi_mean_s,2809,-0.1384906612208996,1.677236213024719e-13,-0.1874837054677197,1.230026027713021e-23,0.1874837054677197,5.222569527502827e-23
optimizer_beat_density_per_s,mean_midi_ioi_s,2809,-0.1382340212860255,1.8599670739018634e-13,-0.1871243652610007,1.4988727742884826e-23,0.1871243652610007,6.2614201377535e-23
optimizer_beat_density_per_s,spectral_rolloff_hz_mean,2880,0.1837243908730947,2.784630201525236e-23,0.1788703726323169,3.9218316446692016e-22,0.1788703726323169,1.539021812074732e-21
optimizer_beat_density_per_s,mtb_ioi_std_s,2809,-0.1254121384905964,2.5539461368728562e-11,-0.1690812498794989,1.8409788319530962e-19,0.1690812498794989,6.811621678226456e-19
optimizer_beat_density_per_s,mir_brightness,2880,0.1734451173054262,6.908372784033009e-21,0.1688922552560039,7.147106632852918e-20,0.1688922552560039,2.682754518708559e-19
optimizer_beat_density_per_s,mtb_ioi_cv,2702,-0.1028799305325466,8.343910619362384e-08,-0.1686973883765839,1.0627488521656805e-18,0.1686973883765839,3.8767880663508625e-18
optimizer_beat_density_per_s,cv_midi_ioi,2702,-0.1033224937578463,7.337333609986417e-08,-0.168570029047545,1.1289420205195374e-18,0.168570029047545,4.061055323813336e-18
optimizer_beat_density_per_s,zero_crossing_rate_mean,2880,0.158004519000613,1.4715894642145232e-17,0.1342418083920203,4.696364348849197e-13,0.1342418083920203,1.4654920076529421e-12
optimizer_beat_density_per_s,spectral_centroid_hz_mean,2880,0.1196841797626806,1.16895123780767e-10,0.1067547160326752,9.30192361173311e-09,0.1067547160326752,2.3390273936299762e-08
optimizer_beat_density_per_s,mir_centroid,2880,0.0850367133703544,4.880804830205093e-06,0.0983358854650574,1.238055480395153e-07,0.0983358854650574,2.5859384630834246e-07
